repository_name,repository_url,commit_id,parent_commit_id,commit_url,commit_message,commit_date,commit_author,commit_file
apache/logging-log4j2,https://github.com/apache/logging-log4j2,2ba1eac3dd67bb76c3a2d174d435cc4de5e18718,d4a268e95beab64baa1219b493a8ca178ec0d56a,https://github.com/apache/logging-log4j2/commit/2ba1eac3dd67bb76c3a2d174d435cc4de5e18718,"Refactor test to use ILC.

git-svn-id: https://svn.apache.org/repos/asf/logging/log4j/log4j2/trunk@1596486 13f79535-47bb-0310-9956-ffa450edef68",2014-05-21 06:17:18,mattsicker,['log4j-core/src/test/java/org/apache/logging/log4j/core/filter/BurstFilterTest.java']
apache/logging-log4j2,https://github.com/apache/logging-log4j2,5b5abc330c8aa3dc982d4e7948d17b7e819288cb,db8b828f7756db30ed1b79cce1d6cd961fd0a24b,https://github.com/apache/logging-log4j2/commit/5b5abc330c8aa3dc982d4e7948d17b7e819288cb,"Refactor tests to use ILC.

git-svn-id: https://svn.apache.org/repos/asf/logging/log4j/log4j2/trunk@1596481 13f79535-47bb-0310-9956-ffa450edef68",2014-05-21 06:01:08,mattsicker,"['log4j-core/src/test/java/org/apache/logging/log4j/core/net/SocketMessageLossTest.java', 'log4j-core/src/test/java/org/apache/logging/log4j/core/net/SocketReconnectTest.java', 'log4j-core/src/test/java/org/apache/logging/log4j/core/net/SocketTest.java']"
apache/logging-log4j2,https://github.com/apache/logging-log4j2,ce8713ceea39a899ef0629da4ddd4f7a6e9c6002,6896181d9101a5b1104f5f509e45b8dcbe4a74aa,https://github.com/apache/logging-log4j2/commit/ce8713ceea39a899ef0629da4ddd4f7a6e9c6002,"Refactor tests to use InitialLoggerContext and other assertion clean-ups.

git-svn-id: https://svn.apache.org/repos/asf/logging/log4j/log4j2/trunk@1596458 13f79535-47bb-0310-9956-ffa450edef68",2014-05-21 04:58:01,mattsicker,"['log4j-core/src/test/java/org/apache/logging/log4j/core/LogEventFactoryTest.java', 'log4j-core/src/test/java/org/apache/logging/log4j/core/LoggerDateTest.java', 'log4j-core/src/test/java/org/apache/logging/log4j/core/LoggerTest.java', 'log4j-core/src/test/java/org/apache/logging/log4j/core/LoggerUpdateTest.java', 'log4j-core/src/test/java/org/apache/logging/log4j/core/ShutdownDisabledTest.java', 'log4j-core/src/test/java/org/apache/logging/log4j/core/StrictXMLConfigTest.java']"
apache/logging-log4j2,https://github.com/apache/logging-log4j2,6896181d9101a5b1104f5f509e45b8dcbe4a74aa,1656f5522acff1480018c402ec86e5cad0bc09a6,https://github.com/apache/logging-log4j2/commit/6896181d9101a5b1104f5f509e45b8dcbe4a74aa,"Refactor test to use InitialLoggerContext and stuff.

  - Use AtomicInteger to maintain proper counter.
  - Added to performance tests category.

git-svn-id: https://svn.apache.org/repos/asf/logging/log4j/log4j2/trunk@1596457 13f79535-47bb-0310-9956-ffa450edef68",2014-05-21 04:56:44,mattsicker,['log4j-core/src/test/java/org/apache/logging/log4j/core/ThreadedTest.java']
apache/logging-log4j2,https://github.com/apache/logging-log4j2,1656f5522acff1480018c402ec86e5cad0bc09a6,b63b8576a71a0b871a939f36d8fd05a5db490b13,https://github.com/apache/logging-log4j2/commit/1656f5522acff1480018c402ec86e5cad0bc09a6,"Refactor test to use InitialLoggerContext.

  - Also fixed warning about raw types.

git-svn-id: https://svn.apache.org/repos/asf/logging/log4j/log4j2/trunk@1596456 13f79535-47bb-0310-9956-ffa450edef68",2014-05-21 04:54:18,mattsicker,['log4j-core/src/test/java/org/apache/logging/log4j/core/LookupTest.java']
apache/logging-log4j2,https://github.com/apache/logging-log4j2,e3e517e5b61056fbdc3e3ea63a6a307aff59fcbc,48c61f9d4a0c2ae2eb8d01bc90374731eb78ce1b,https://github.com/apache/logging-log4j2/commit/e3e517e5b61056fbdc3e3ea63a6a307aff59fcbc,"Refactor test to use InitialLoggerContext.

  - Removed * static import on Level.
  - Made Expected a static inner class.
  - Assertion statement clarifications.

git-svn-id: https://svn.apache.org/repos/asf/logging/log4j/log4j2/trunk@1596453 13f79535-47bb-0310-9956-ffa450edef68",2014-05-21 03:49:59,mattsicker,['log4j-core/src/test/java/org/apache/logging/log4j/core/LevelTest.java']
apache/logging-log4j2,https://github.com/apache/logging-log4j2,465e912e14db519693fd2d337ae44fdad1043a2d,5f69d03a0052fc2f600a1ba9e7baaf3fe524e1c3,https://github.com/apache/logging-log4j2/commit/465e912e14db519693fd2d337ae44fdad1043a2d,"Refactor test to use InitialLoggerContext rule.

git-svn-id: https://svn.apache.org/repos/asf/logging/log4j/log4j2/trunk@1596445 13f79535-47bb-0310-9956-ffa450edef68",2014-05-21 02:49:22,mattsicker,['log4j-core/src/test/java/org/apache/logging/log4j/core/HostNameTest.java']
apache/logging-log4j2,https://github.com/apache/logging-log4j2,5f69d03a0052fc2f600a1ba9e7baaf3fe524e1c3,5f3604dccf0f275086378462f8cf91849e94be71,https://github.com/apache/logging-log4j2/commit/5f69d03a0052fc2f600a1ba9e7baaf3fe524e1c3,"Refactor test to use InitialLoggerContext rule.

git-svn-id: https://svn.apache.org/repos/asf/logging/log4j/log4j2/trunk@1596443 13f79535-47bb-0310-9956-ffa450edef68",2014-05-21 02:44:36,mattsicker,['log4j-core/src/test/java/org/apache/logging/log4j/core/FileConfigTest.java']
apache/logging-log4j2,https://github.com/apache/logging-log4j2,ba48ae7af9349515cd3cbf9a6eefa039b4fc82b7,2fd3880c1d5748feaab5a758bdc32a44f44162b6,https://github.com/apache/logging-log4j2/commit/ba48ae7af9349515cd3cbf9a6eefa039b4fc82b7,"Refactor test to use InitialLoggerContext rule.

git-svn-id: https://svn.apache.org/repos/asf/logging/log4j/log4j2/trunk@1595726 13f79535-47bb-0310-9956-ffa450edef68",2014-05-19 02:17:19,mattsicker,['log4j-core/src/test/java/org/apache/logging/log4j/core/ExtendedLevelTest.java']
apache/logging-log4j2,https://github.com/apache/logging-log4j2,2fd3880c1d5748feaab5a758bdc32a44f44162b6,9ac560997ae6d4f107b6299c620ae3ceaa309599,https://github.com/apache/logging-log4j2/commit/2fd3880c1d5748feaab5a758bdc32a44f44162b6,"Refactor test to use InitialLoggerContext rule.

git-svn-id: https://svn.apache.org/repos/asf/logging/log4j/log4j2/trunk@1595725 13f79535-47bb-0310-9956-ffa450edef68",2014-05-19 02:13:35,mattsicker,['log4j-core/src/test/java/org/apache/logging/log4j/core/CollectionLoggingTest.java']
